"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","PC1","PC1_category"
"ts86978","Power Rangers Beast Morphers","SHOW","Set in the future, a secret agency combines a newly discovered substance called ""Morph-X"" with animal DNA to create the Power Rangers Beast Morphers team. The Rangers must fight off an evil sentient computer virus bent on taking over the source of all Ranger power, the Morphin Grid itself.",2019,"TV-Y7",23,"['animation', 'scifi', 'action', 'comedy', 'drama', 'fantasy', 'thriller']","['ES']",2,"tt8022978",6.5,585,1.802,9.7,-1.44509272408555,"Low"
"ts215046","Capitani","SHOW","In a Luxembourg village where everyone is keeping secrets, gruff police inspector Luc Capitani investigates the suspicious death of a 15-year-old girl.",2019,"TV-MA",28,"['thriller', 'crime', 'drama']","['LU']",2,"tt10483610",6.6,4355,8.731,6.8,0.0902669732683265,"Medium"
"ts189422","Home for Christmas","SHOW","The constant comments on single life of 30 year old Johanne and society's expectations of the perfect family Christmas finally gets to her. Johanne starts a 24 day hunt for a partner to bring home for Christmas.",2019,"TV-MA",29,"['comedy', 'drama', 'romance']","['NO']",2,"tt10069398",7.7,13670,13.653,7.3,-0.866280696902406,"Low"
"ts88151","Quicksand","SHOW","After a tragedy at a school sends shock waves through a wealthy Stockholm suburb, a seemingly well-adjusted teen finds herself on trial for murder.",2019,"TV-MA",46,"['drama', 'crime', 'thriller']","['SE']",1,"tt8686106",7.5,21077,13.813,7.3,-0.781703398110151,"Low"
"ts223589","Sex, Explained","SHOW","From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",2020,"TV-MA",22,"['documentation']","['US']",1,"tt11390530",6.9,3177,30.704,6.6,-0.0235449534088863,"Medium"
"ts275111","Rainbow High","SHOW","7 girls at Rainbow High must face challenges and learn to flaunt their true colors.",2020,"TV-Y",6,"['comedy', 'family', 'animation']","['US']",3,"tt13488080",6.4,116,5.195,9.8,-1.45158344057655,"Low"
"ts237513","Ju-On: Origins","SHOW","A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.",2020,"TV-MA",29,"['thriller', 'drama', 'horror']","['JP']",1,"tt12313914",6.1,4467,30.348,6.8,0.315911819638452,"Medium"
"ts88721","Special","SHOW","A gay man with mild cerebral palsy decides to rewrite his identity as an accident victim and finally go after the life he wants.",2019,"TV-MA",26,"['comedy', 'drama']","['US']",2,"tt9381622",7.6,9202,7.726,6.8,-0.495479179423874,"Medium"
"ts103209","Exhibit A","SHOW","It centers on disgraced former prosecutor, Andrew Cho, whose career is sabotaged by the corrupt power brokers he's working to take down. But in losing everything, Andrew discovers something new: a life of purpose.",2019,"TV-14",36,"['crime', 'family', 'documentation']","['US']",1,"tt10376904",6.3,1030,6.77,7.4,-0.0569465018368183,"Medium"
"ts223240","Itaewon Class","SHOW","In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",2020,"TV-MA",69,"['drama', 'romance']","['KR']",1,"tt11239552",8.2,12030,29.491,8.6,-1.91649568866692,"Low"
"ts87008","Turn Up Charlie","SHOW","A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.",2019,"TV-MA",26,"['drama', 'comedy', 'music']","['GB']",1,"tt8304498",7.1,7251,8.437,7.2,-0.429269839634555,"Medium"
"ts89119","The Disappearance of Madeleine McCann","SHOW","The documentary takes a detailed look at the disappearance of 3-year-old Madeleine McCann, who vanished while on holiday with her family.",2019,"TV-14",59,"['crime', 'documentation']","['GB']",1,"tt9879074",6.6,10286,7.645,6.8,0.0700742038599242,"Medium"
"ts242820","Floor is Lava","SHOW","Teams compete to navigate rooms flooded with lava by leaping from chairs, hanging from curtains and swinging from chandeliers.",2020,"TV-Y7",30,"['reality']","['US']",2,"tt12370124",5.3,2135,5.828,8,0.174482005331252,"Medium"
"ts251028","Detention","SHOW","During the period of martial law in 1960s Taiwan, some teachers and students from Cui Hua High School were arrested for possessing banned books. A female student fell to her death and rumors spread of a ghost haunting the campus. Thirty years later, the draconian culture of the school remains unchanged as a new transfer student uncovers the dark secrets behind the school’s haunting.",2020,"TV-MA",49,"['drama', 'horror', 'thriller']","['TW']",1,"tt13175760",6.3,496,6.035,7.9,-0.33318452074691,"Medium"
"ts106015","Kengan Ashura","SHOW","A timid old man is summoned by his chairman to become the manager of Tokita Ohma, a highly skilled gladiator who only cares about fighting and winning in the Kengan matches.",2019,"TV-MA",24,"['animation', 'action', 'sport']","['JP']",2,"tt9058134",8,4719,112.314,8.3,-1.83076720786813,"Low"
"ts89832","Abyss","SHOW","After meeting an untimely demise in separate incidents, Cha Min and Go Se-yeon discover they’ve come back to life in new bodies they don’t recognize.",2019,"TV-14",61,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']","['KR']",1,"tt10055734",7.1,2131,15.513,8.4,-1.10126879693195,"Low"
"ts225544","The Trials of Gabriel Fernandez","SHOW","A boy’s brutal murder and the public trials of his guardians and social workers prompt questions about the system’s protection of vulnerable children.",2020,"TV-MA",55,"['crime', 'documentation']","['US']",1,"tt11822998",8.1,10982,10.689,7.5,-1.18769620527398,"Low"
"ts237751","Gameboys","SHOW","Teenage streamer Cairo is caught off guard when he receives a video call from a new online rival called Gavreel. He is even more surprised when the handsome stranger asks him out.

Can two gamers make romance work during the COVID-19 pandemic lockdown, or will it be game over for their love story?",2020,"TV-14",22,"['drama', 'comedy', 'romance']","['PH']",2,"tt12508898",8.5,1066,5.135,8.5,-1.92238422705979,"Low"
"ts277126","Black Space","SHOW","An ordinary morning at a small-town High School turns into a nightmare when anonymous figures in masks have committed a massacre leaving four dead students.",2020,"TV-MA",46,"['crime', 'drama', 'thriller']","['IL']",2,"tt13660638",6.7,1758,3.891,7.3,-0.223730998462259,"Medium"
"ts84586","Spinning Out","SHOW","Kat Baker is an up-and-coming, high-level single skater who is about to turn in her skates after a disastrous fall. When Kat seizes an opportunity to continue her career as a pair skater with a talented bad-boy partner, she risks exposing a fiercely kept secret that could unravel her entire life.",2020,"TV-MA",50,"['drama', 'sport']","['US']",1,"tt9117054",7.6,13692,22.568,8.2,-1.33818977562979,"Low"
"ts87986","Dolly Parton's Heartstrings","SHOW","Eight stories celebrating family, faith, love and forgiveness come to life in this series inspired by Dolly Parton's iconic country music catalog.",2019,"TV-14",67,"['drama', 'comedy', 'music']","['US']",1,"tt8509922",7.6,2107,9.184,7.5,-0.864199246410279,"Low"
"ts106126","The Bonfire of Destiny","SHOW","After a devastating fire in 1897 Paris, three women find their lives upended by betrayal, deception, and romantic turmoil. Inspired by real events.",2019,"TV-MA",50,"['drama', 'history']","['FR']",1,"tt9050352",7.6,4442,15.25,7.4,-0.833718380228939,"Low"
"ts251094","Indian Matchmaking","SHOW","Matchmaker Sima Taparia guides clients in the U.S. and India in the arranged marriage process, offering an inside look at the custom in a modern era.",2020,"TV-14",35,"['reality', 'documentation', 'romance']","['IN', 'US']",1,"tt12580168",6.2,3049,3.185,9,-0.895148955290779,"Low"
"ts89747","High Seas","SHOW","Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.",2019,"TV-MA",45,"['drama', 'crime', 'comedy']","['ES']",4,"tt8961508",6.8,7154,20.952,7,-0.179879206686777,"Medium"
"ts288350","Julie and the Phantoms","SHOW","Teenage Julie finds her passion for music and life while helping the Phantoms -- a trio of ghostly guys -- become the band they were never able to be.",2020,"TV-G",2,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']","['US']",1,"tt10183988",8.4,9461,16.219,8.6,-1.98434518440711,"Low"
"ts188991","Someone Has to Die","SHOW","The story begins with a young boy being asked by his parents to return to Spain to meet his fiance. He returns accompanied by Lazaro, a mysterious ballet dancer.",2020,"TV-MA",50,"['crime', 'drama', 'thriller']","['MX', 'ES']",1,"tt10311932",6.3,4718,10.557,7.3,-0.0255563211444469,"Medium"
"ts268560","The Uncanny Counter","SHOW","A group of supernatural demon hunters known as ""Counters,"" each with unique abilities, disguise themselves as employees of a noodle restaurant, while tracking down evil spirits that terrorize the mortal world.",2020,"TV-14",64,"['drama', 'action', 'fantasy', 'horror']","['KR']",1,"tt13273826",8,5552,25.874,8.9,-1.93567577077624,"Low"
"ts224072","Self Made: Inspired by the Life of Madam C.J. Walker","SHOW","This limited series chronicles the incredible true story of Madam C.J. Walker, who was the first African American self-made millionaire.",2020,"TV-MA",47,"['drama', 'history']","['US']",1,"tt8771910",7.3,11586,15.211,7.5,-0.746681715637936,"Low"
"ts83107","V Wars","SHOW","After a mysterious disease begins transforming people into vampires, Dr. Luther Swann is pitted against his best friend, now a powerful vampire leader.",2019,"TV-MA",42,"['scifi', 'drama', 'horror']","['US']",1,"tt7403736",6.1,13531,25.554,7.8,-0.2670714097627,"Medium"
"ts216493","The Naked Director","SHOW","Follows the story of Toru Muranishi's unusual and dramatic life filled with big ambitions as well as spectacular setbacks in his attempt to turn Japan's porn industry on its head.",2019,"TV-MA",51,"['drama', 'comedy']","['JP']",2,"tt10477528",7.7,6052,36.331,7.5,-1.01026429182853,"Low"
"ts251067","The Baby-Sitters Club","SHOW","In this contemporary take on the beloved book series, five best friends launch a baby-sitting business that's big on fun and adventure.",2020,"TV-G",27,"['family', 'comedy', 'drama']","['US']",2,"tt8690518",7.3,3786,25.625,8,-1.0248434935948,"Low"
"ts108392","The Letter for the King","SHOW","Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King.",2020,"TV-PG",47,"['fantasy', 'action', 'family', 'scifi']","['GB']",1,"tt8741648",5.9,7376,7.854,7.1,0.311364637678632,"Medium"
"ts222606","Black Dog","SHOW","Ko Ha-Neul dreamed of becoming a teacher, due to a teacher who helped her when she was young. Ko Ha-Neul now begins work as a temporary teacher at a private high school. While working there, she interacts with many people, including teachers Park Sung-Soon and Do Yeon-Woo. Both of whom are dedicated to their teaching jobs. Meanwhile, Ko Ha-Neul faces different problems at the school. As she works through those problems, Ko Ha-Neul grows as a person and a teacher.",2019,"TV-14",80,"['drama']","['KR']",1,"tt11377920",7.7,129,2.334,9,-1.73578930099897,"Low"
"ts219895","Tiny Pretty Things","SHOW","Follows the world of an elite ballet academy, and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin.",2020,"TV-MA",56,"['thriller', 'drama']","['US']",1,"tt10767748",5.9,9115,43.351,7.7,-0.128191526729288,"Medium"
"ts101874","Frontera Verde","SHOW","When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.",2019,"",40,"['thriller', 'crime', 'drama', 'scifi']","['CO']",1,"tt9641192",7.3,2481,8.108,6.8,-0.299423393188683,"Medium"
"ts86744","Romance Is a Bonus Book","SHOW","A gifted writer who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a former copywriter desperate for a job.",2019,"",64,"['comedy', 'drama', 'romance']","['KR']",1,"tt9130542",8,5034,45.274,8,-1.48176275386167,"Low"
"ts84129","No Good Nick","SHOW","A family finds their lives turned upside down when a young, street-smart grifter shows up on their doorstep, claiming to be a distant relative.",2019,"TV-PG",30,"['comedy', 'drama', 'family']","['US']",2,"tt9039142",6,2843,26.449,7.1,0.221601721252959,"Medium"
"ts270465","SanPa: Sins of the Savior","SHOW","Amidst a heroin crisis, Vincenzo Muccioli cared for the addicted, earning him fierce public devotion -- even as charges of violence began to mount.",2020,"",57,"['documentation', 'history', 'crime']","['IT']",1,"tt13731400",7.8,1488,1.932,7.6,-1.01206773935881,"Low"
"ts89326","Persona","SHOW","An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.",2019,"TV-MA",22,"['drama']","['KR']",2,"tt10027990",6.6,1164,3.536,6.5,0.285014877409282,"Medium"
"ts218888","BNA","SHOW","Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City.",2020,"TV-14",23,"['scifi', 'animation', 'action', 'fantasy']","['JP']",1,"tt12013558",7.2,2478,21.827,8.5,-1.23278780579388,"Low"
"ts76382","Carmen Sandiego","SHOW","A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans -- with help from her savvy sidekicks.",2019,"TV-Y7",23,"['action', 'crime', 'animation', 'thriller', 'family']","['US']",4,"tt7042146",7.9,5557,24.674,8.1,-1.42697254297895,"Low"
"ts104449","The Liberator","SHOW","The true story of one of the bloodiest battles of World War II.",2020,"TV-MA",49,"['animation', 'action', 'drama', 'war']","['US']",1,"tt9308682",7.6,5942,22.812,7.2,-0.747978297358622,"Low"
